Kingdom,Phylum,Class,Order,Family,Genus,Species,Infrarank,Subpopulation,Taxon ID,Friendly Name,Taxonomic Authority 
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Coccymys,ruemmleri,N/A,N/A,112464492,"Coccymys ruemmleri","(Tate &amp; Archbold, 1941)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Salinomys,delicatus,N/A,N/A,136228,"Salinomys delicatus","Braun &amp; Mares, 1995"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Graomys,centralis,N/A,N/A,136225,"Graomys centralis","(Thomas, 1902)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,hilliana,N/A,N/A,136226,"Crocidura hilliana","Jenkins &amp; Smith, 1995"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Spermophilus,pallidicauda,N/A,N/A,136231,"Spermophilus pallidicauda","(Satunin, 1903)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Echiothrix,centrosa,N/A,N/A,136230,"Echiothrix centrosa","G.S. Miller &amp; Hollister, 1921"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neusticomys,ferreirai,N/A,N/A,136236,"Neusticomys ferreirai","Percequillo, Carmignotto &amp; Silva, 2005"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,dorbignyi,N/A,N/A,136234,"Ctenomys dorbignyi","Contreras &amp; Contreras, 1984"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,anatolicus,N/A,N/A,136237,"Microtus anatolicus","Kryštufek &amp; Kefioğlu, 2002"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,tanakae,N/A,N/A,136238,"Crocidura tanakae","Kuroda, 1938"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Thrichomys,pachyurus,N/A,N/A,136245,"Thrichomys pachyurus","(Wagner, 1845)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Microhydromys,richardsoni_old,N/A,N/A,13369,"Microhydromys richardsoni_old","Tate &amp; Archbold, 1941"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Eliurus,danieli,N/A,N/A,136251,"Eliurus danieli","Carleton &amp; Goodman, 2007"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CALOMYSCIDAE,Calomyscus,grandis,N/A,N/A,136252,"Calomyscus grandis","Schlitter &amp; Setzer, 1973"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Cratogeomys,planiceps,N/A,N/A,136249,"Cratogeomys planiceps","(Merriam, 1895)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Micromys,minutus,N/A,N/A,13373,"Micromys minutus","(Pallas, 1771)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Chodsigoa,caovansunga,N/A,N/A,136259,"Chodsigoa caovansunga","Lunde, Musser &amp; Son, 2003"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,mystax,N/A,N/A,136260,"Akodon mystax","Hershkovitz, 1998"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Hylomyscus,heinrichorum,N/A,N/A,111653543,"Hylomyscus heinrichorum","Carleton, Banasiak &amp; Stanley, 2015"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Anourosorex,yamashinai,N/A,N/A,136257,"Anourosorex yamashinai","Kuroda, 1935"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Geomys,knoxjonesi,N/A,N/A,136258,"Geomys knoxjonesi","Baker &amp; Genoways, 1975"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bullimus,gamay,N/A,N/A,136264,"Bullimus gamay","Rickart, Heaney &amp; Tabaranza Jr., 2002"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Euneomys,fossor,N/A,N/A,136261,"Euneomys fossor","(Thomas, 1899)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Hylopetes,platyurus,N/A,N/A,136262,"Hylopetes platyurus","(Jentink, 1890)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,medellinia,N/A,N/A,136267,"Cryptotis medellinia","Thomas, 1921"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,arispa,N/A,N/A,136270,"Crocidura arispa","Spitzenberger, 1971"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Eothenomys,miletus,N/A,N/A,136275,"Eothenomys miletus","(Thomas, 1914)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Cerradomys,maracajuensis,N/A,N/A,136276,"Cerradomys maracajuensis","(Langguth &amp; Bonvicino, 2002)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Notiosorex,evotis,N/A,N/A,136273,"Notiosorex evotis","(Coues, 1877)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,mantiqueirensis,N/A,N/A,136274,"Phyllomys mantiqueirensis","Leite, 2003"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mus,fragilicauda,N/A,N/A,136280,"Mus fragilicauda","Auffray, Orth, Catalan, Gonzalez, Desmarais &amp; Bonhomme, 2003"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAVIIDAE,Hydrochoerus,isthmius,N/A,N/A,136277,"Hydrochoerus isthmius","Goldman, 1912"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Hylaeamys,acritus,N/A,N/A,136283,"Hylaeamys acritus","(Emmons &amp; Patton, 2005)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Mesomys,occultus,N/A,N/A,136284,"Mesomys occultus","Patton, da Silva &amp; Malcolm, 2000"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,johannis,N/A,N/A,136281,"Ctenomys johannis","Thomas, 1921"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,rohweri,N/A,N/A,136282,"Sorex rohweri","Rausch, Feagin &amp; Rausch, 2007"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Punomys,kofordi,N/A,N/A,136287,"Punomys kofordi","Pacheco &amp; Patton, 1995"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,aureus,N/A,N/A,96801180,"Thomasomys aureus","(Tomes, 1860)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microryzomys,altissimus,N/A,N/A,13407,"Microryzomys altissimus","(Osgood, 1933)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Limnomys,bryophilus,N/A,N/A,136286,"Limnomys bryophilus","Rickart, Heaney &amp; Tabaranza Jr., 2003"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microryzomys,minutus,N/A,N/A,13408,"Microryzomys minutus","(Tomes, 1860)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Microsciurus,alfari,N/A,N/A,13409,"Microsciurus alfari","(J.A. Allen, 1895)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Microsciurus,flaviventer,N/A,N/A,13410,"Microsciurus flaviventer","(Gray, 1867)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,pilarensis,N/A,N/A,136289,"Ctenomys pilarensis","Contreras, 1993"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Microsciurus,mimulus,N/A,N/A,13411,"Microsciurus mimulus","(Thomas, 1898)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Microsciurus,santanderensis,N/A,N/A,13412,"Microsciurus santanderensis","(Hernandez-Camacho, 1957)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Congosorex,polli,N/A,N/A,5221,"Congosorex polli","(Heim de Balsac &amp; Lamotte, 1956)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,coyhaiquensis,N/A,N/A,136295,"Ctenomys coyhaiquensis","Kelt &amp; Gallardo, 1994"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Conilurus,albipes,N/A,N/A,5223,"Conilurus albipes","(Lichtenstein, 1829)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Conilurus,penicillatus,N/A,N/A,5224,"Conilurus penicillatus","(Gould, 1842)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,breweri,N/A,N/A,13417,"Microtus breweri","(Baird, 1858)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,merus,N/A,N/A,136299,"Cryptotis merus","Goldman, 1912"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,sanctamartae,N/A,N/A,136300,"Coendou sanctamartae","Allen, 1904"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,cabrerae,N/A,N/A,13418,"Microtus cabrerae","O. Thomas, 1906"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,californicus,scirpensis,13419,"Microtus californicus ssp. scirpensis","V. Bailey, 1900"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Chodsigoa,parva,N/A,N/A,136298,"Chodsigoa parva","G.M. Allen, 1923"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Lemmus,portenkoi,N/A,N/A,136303,"Lemmus portenkoi","Tchernyavsky, 1967"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,mexicanus,navaho,13421,"Microtus mexicanus ssp. navaho","Benson, 1934"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,venustus,N/A,N/A,136304,"Calomys venustus","(Thomas, 1894)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,pennsylvanicus,chihuahuensis,13423,"Microtus pennsylvanicus ssp. chihuahuensis","Bradley &amp; Cockrum, 1968"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ABROCOMIDAE,Abrocoma,uspallata,N/A,N/A,136302,"Abrocoma uspallata","Braun &amp; Mares, 2002"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,dukecampbelli,N/A,N/A,13424,"Microtus dukecampbelli","C.A. Woods, Post &amp; Kilpatrick, 1982"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,abbreviatus,N/A,N/A,13425,"Microtus abbreviatus","Miller, 1899"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Myosorex,tenuis,N/A,N/A,110662121,"Myosorex tenuis","Thomas &amp; Schwann, 1905"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,coludo,N/A,N/A,136308,"Ctenomys coludo","Thomas, 1920"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,agrestis,N/A,N/A,13426,"Microtus agrestis","(Linnaeus, 1761)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Trinomys,mirapitanga,N/A,N/A,136305,"Trinomys mirapitanga","Lara, Patton &amp; Hingst-Zaher, 2002"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,californicus,N/A,N/A,13427,"Microtus californicus","(Peale, 1848)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,daghestanicus,N/A,N/A,13428,"Microtus daghestanicus","(Shidlovsky, 1919)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alexandromys,evoronensis,N/A,N/A,13429,"Alexandromys evoronensis","(Kovalskaya &amp; Sokolov, 1980)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,praetor,N/A,N/A,136312,"Thomasomys praetor","(Thomas, 1900)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alexandromys,fortis,N/A,N/A,13430,"Alexandromys fortis","(Büchner, 1889)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Stenocranius,gregalis,N/A,N/A,13431,"Stenocranius gregalis","(Pallas, 1779)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,guatemalensis,N/A,N/A,13432,"Microtus guatemalensis","Merriam, 1898"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alexandromys,middendorffii,hyperboreus,13433,"Alexandromys middendorffii ssp. hyperboreus","(Vinogradov, 1934)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,irani,N/A,N/A,13434,"Microtus irani","Thomas, 1921"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Eliurus,petteri,N/A,N/A,136316,"Eliurus petteri","Carleton, 1994"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neodon,irene,N/A,N/A,13435,"Neodon irene","(Thomas, 1911)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Dremomys,gularis,N/A,N/A,136313,"Dremomys gularis","Osgood, 1932"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,juldaschi,N/A,N/A,13436,"Microtus juldaschi","(Severtzov, 1879)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,kermanensis,N/A,N/A,13437,"Microtus kermanensis","Roguin, 1988"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,talaudium,N/A,N/A,136320,"Melomys talaudium","(Thomas, 1921)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,ilaeus,N/A,N/A,13438,"Microtus ilaeus","Thomas, 1912"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phaiomys,leucurus,N/A,N/A,13439,"Phaiomys leucurus","Blyth, 1863"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alexandromys,limnophilus,N/A,N/A,13440,"Alexandromys limnophilus","(Büchner, 1889)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,arunchi,N/A,N/A,136318,"Sorex arunchi","Lapini &amp; Testone, 1998"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,beatae,N/A,N/A,136323,"Peromyscus beatae","Thomas, 1903"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Paramelomys,naso,N/A,N/A,136324,"Paramelomys naso","(Thomas, 1911)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alexandromys,maximowiczii,N/A,N/A,13442,"Alexandromys maximowiczii","(Schrenk, 1859)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,mexicanus,N/A,N/A,13443,"Microtus mexicanus","(Saussure, 1861)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alexandromys,middendorffii,N/A,N/A,13444,"Alexandromys middendorffii","(Poljakov, 1881)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,jouvenetae,N/A,N/A,136327,"Crocidura jouvenetae","Heim de Balsac, 1958"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alexandromys,mongolicus,N/A,N/A,13445,"Alexandromys mongolicus","(Radde, 1861)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alexandromys,montebelli,N/A,N/A,13446,"Alexandromys montebelli","(Milne-Edwards, 1872)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nephelomys,meridensis,N/A,N/A,136328,"Nephelomys meridensis","(Thomas, 1894)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Eliurus,ellermani,N/A,N/A,136325,"Eliurus ellermani","Carleton, 1994"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alexandromys,mujanensis,N/A,N/A,13447,"Alexandromys mujanensis","(Orlov &amp; Kovalskaya, 1978)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Scarturus,williamsi,N/A,N/A,136326,"Scarturus williamsi","Thomas, 1897"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,nasarovi,N/A,N/A,13448,"Microtus nasarovi","(Shidlovsky, 1938)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,OCTODONTIDAE,Aconaemys,porteri,N/A,N/A,136331,"Aconaemys porteri","Thomas, 1917"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,oaxacensis,N/A,N/A,13449,"Microtus oaxacensis","Goodwin, 1966"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,obscurus,N/A,N/A,13450,"Microtus obscurus","(Eversmann, 1841)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,N/A,N/A,13451,"Alexandromys oeconomus","(Pallas, 1776)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Nesomys,lambertoni,N/A,N/A,136330,"Nesomys lambertoni","G. Grandidier, 1928"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,pennsylvanicus,N/A,N/A,13452,"Microtus pennsylvanicus","(Ord, 1815)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,quasiater,N/A,N/A,13453,"Microtus quasiater","(Coues, 1874)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oligoryzomys,moojeni,N/A,N/A,136336,"Oligoryzomys moojeni","(Weksler &amp; Bonvicino, 2005)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,mystacinus,N/A,N/A,13454,"Microtus mystacinus","(de Filippi, 1865)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alexandromys,sachalinensis,N/A,N/A,13455,"Alexandromys sachalinensis","Vasin, 1955"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Heteromys,teleus,N/A,N/A,136333,"Heteromys teleus","Anderson &amp; Jarrín, 2002"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,schelkovnikovi,N/A,N/A,13456,"Microtus schelkovnikovi","(Satunin, 1907)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ABROCOMIDAE,Abrocoma,budini,N/A,N/A,136334,"Abrocoma budini","Thomas, 1920"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,ixtlanensis,N/A,N/A,136339,"Sorex ixtlanensis","Carraway, 2007"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neodon,sikimensis,N/A,N/A,13457,"Neodon sikimensis","(Horsfield, 1841)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,socialis,N/A,N/A,13458,"Microtus socialis","(Pallas, 1773)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,transcaspicus,N/A,N/A,13459,"Microtus transcaspicus","Satunin, 1905"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Delomys,collinus,N/A,N/A,136338,"Delomys collinus","Thomas, 1917"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,mexicanus,hualpaiensis,13460,"Microtus mexicanus ssp. hualpaiensis","Goldman, 1938"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Congosorex,phillipsorum,N/A,N/A,136343,"Congosorex phillipsorum","Stanley, Rogers &amp; Hutterer, 2005"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,bavaricus,N/A,N/A,13461,"Microtus bavaricus","(König, 1962)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,ERINACEIDAE,Erinaceus,roumanicus,N/A,N/A,136344,"Erinaceus roumanicus","Barrett-Hamilton, 1900"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,felteni,N/A,N/A,13462,"Microtus felteni","Malec &amp; Storch, 1963"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,guentheri,N/A,N/A,13463,"Microtus guentheri","(Danford &amp; Alston, 1880)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,watasei,N/A,N/A,136341,"Crocidura watasei","Kuroda, 1924"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Tonkinomys,daovantieni,N/A,N/A,136342,"Tonkinomys daovantieni","Musser, Lunde &amp; Son, 2006"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,tatricus,N/A,N/A,13464,"Microtus tatricus","Kratochvíl, 1952"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,abbreviatus,abbreviatus,13465,"Microtus abbreviatus ssp. abbreviatus","Miller, 1899"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,abbreviatus,fisheri,13466,"Microtus abbreviatus ssp. fisheri","Merriam, 1900"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,erro,N/A,N/A,136345,"Thomasomys erro","Anthony, 1926"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,californicus,mohavensis,13467,"Microtus californicus ssp. mohavensis","R. Kellogg, 1918"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,californicus,stephensi,13468,"Microtus californicus ssp. stephensi","von Bloeker, 1932"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,chrotorrhinus,carolinensis,13469,"Microtus chrotorrhinus ssp. carolinensis","Komarek, 1932"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neacomys,paracou,N/A,N/A,136352,"Neacomys paracou","Voss, Lunde &amp; Simmons, 2001"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,chrotorrhinus,ravus,13470,"Microtus chrotorrhinus ssp. ravus","Bangs, 1898"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,vulcani,N/A,N/A,136349,"Thomasomys vulcani","(Thomas, 1898)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,arenarius,N/A,N/A,92459293,"Chaetodipus arenarius","(Merriam, 1894)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,longicaudus,bernardinus,13471,"Microtus longicaudus ssp. bernardinus","Merriam, 1908"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,longicaudus,coronarius,13472,"Microtus longicaudus ssp. coronarius","Swarth, 1911"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,longicaudus,leucophaeus,13473,"Microtus longicaudus ssp. leucophaeus","(J.A. Allen, 1894)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Thrichomys,inermis,N/A,N/A,136355,"Thrichomys inermis","Pictet, 1841"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,montanus,fucosus,13474,"Microtus montanus ssp. fucosus","Hall, 1935"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Juscelinomys,huanchacae,N/A,N/A,136353,"Juscelinomys huanchacae","Emmons, 1999"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,montanus,codiensis,13475,"Microtus montanus ssp. codiensis","S. Anderson, 1954"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,majori,N/A,N/A,136354,"Microtus majori","O. Thomas, 1906"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,montanus,nevadensis,13476,"Microtus montanus ssp. nevadensis","V. Bailey, 1898"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,paveli,N/A,N/A,136359,"Melomys paveli","Helgen, 2003"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,montanus,zygomaticus,13477,"Microtus montanus ssp. zygomaticus","S. Anderson, 1954"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,amakensis,13478,"Alexandromys oeconomus ssp. amakensis","(O.J. Murie, 1930)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,cariri,N/A,N/A,136357,"Rhipidomys cariri","Tribe, 2005"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,elymocetes,13479,"Alexandromys oeconomus ssp. elymocetes","(Osgood, 1906)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oecomys,catherinae,N/A,N/A,136358,"Oecomys catherinae","Thomas, 1909"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,innuitus,13480,"Alexandromys oeconomus ssp. innuitus","(Merriam, 1900)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,popofensis,13481,"Alexandromys oeconomus ssp. popofensis","(Merriam, 1900)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,punukensis,13482,"Alexandromys oeconomus ssp. punukensis","(Hall &amp; Gilmore, 1932)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alexandromys,oeconomus,sitkensis,13483,"Alexandromys oeconomus ssp. sitkensis","(Merriam, 1897)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,lineatus,N/A,N/A,136361,"Chaetodipus lineatus","(Dalquest, 1951)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,pennsylvanicus,kincaidi,13484,"Microtus pennsylvanicus ssp. kincaidi","Dalquest, 1941"
